Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A20223	0.918893085	0.827629411	-1	0.927779939
A20224	0.898008771	0.912847256	1	1
A20225	0.749217652	0.607221584	1	1
A20226	1	0.904304878	-1	1
A20227	0.957237224	0.974684713	-1	1
A20228	0.783829337	0.37868225	-1	1
A20229	0.926642347	0.913261181	1	1
A20230	0.603924917	0.007180163	-1	0.705297193
A20231	0.916078897	0.853212872	-1	1
A20232	0.685444085	0.044717507	-1	1
A20233	0.511549286	0.043681721	-1	1
A20234	0.71972283	0.036301322	1	0.784268267
A20235	1	0.969546608	1	1
A20236	0.767757916	0.569629535	-1	0.926909393
A20237	0.916499166	0.809964437	-1	1
A20239	1	0.895091914	1	1
A20240	0.72234759	0.488137333	-1	1
A20241	0.912613829	0.835109439	-1	0.926256655
A20242	0.706207609	0.110687535	-1	1
A20243	0.891752743	0.544644276	1	1
A20246	0.837044394	0.284567611	-1	1
A20247	0.914804549	0.711698514	1	1
A20248	1	0.660154688	-1	0.901470364
A20250	0.723397784	0.301941725	1	1
A20251	1	0.984383215	-1	0.900552993
A20252	0.539022138	0.020979183	1	1
A20253	0.92388056	0.893624882	1	1
A20255	0.750097155	0.169069184	1	1
A20256	0.680186889	0.000545641	-1	1
A20259	0.763974549	0.273450998	1	1
A20260	0.952161588	0.987596746	-1	1
A20261	0.774879516	0.661402901	1	1
A20262	0.661545748	0.413376723	-1	1
A20263	0.849352829	0.369623665	-1	0.926514461
A20264	1	0.992775403	1	1
A20265	0.674803144	0.074722691	-1	0.506718241
A20266	0.936621789	0.999879156	1	1
A20267	0.935772644	0.964840663	1	1
A20268	0.647913519	0.863917278	1	0.907975514
A20269	0.665350104	0.322190701	-1	0.830507164
A20270	0.911176578	0.653760909	-1	1
A20271	0.861135579	0.860268496	-1	1
A20272	0.886486278	0.567726162	-1	1
A20273	0.836995977	0.393045029	-1	1
A20274	0.883188929	0.888223304	-1	1
A20275	1	0.457677806	1	0.653713409
A20276	0.853581847	0.81404512	-1	1
A20277	0.979250757	0.974561793	1	1
A20278	0.87849448	0.679796246	1	1
A20279	0.759889443	0.249409156	1	1
A20280	1	0.761419039	1	1
A20282	0.890813007	0.835580813	1	1
A20283	0.706991181	0.173469997	1	1
A20284	0.652628125	0.142985823	1	1
A20285	0.870789685	0.999245559	1	1
A20286	0.906932556	0.82701983	-1	0.607671953
A20287	0.527010423	0.220405009	-1	0.903978207
A20288	1	0.939521466	1	0.914001018
A20289	0.957403289	0.991293702	-1	0.963469135
A20290	0.956774768	0.770773044	-1	0.92816499
A20291	0.616656597	0.003473414	1	1
A20292	0.829619809	0.869707085	-1	1
A20293	0.864976433	0.91627162	-1	1
A20294	0.753297632	0.087052791	-1	1
A20295	0.667191346	0.352388066	1	1
A20296	0.785367339	0.513101325	-1	1
A20297	0.754097873	0.658009422	-1	1
A20298	0.661164292	0.075479795	1	1
A20299	0.91252237	0.615148036	1	1
A20300	0.545487745	0.21801811	1	0.884037855
A20301	1	0.998324362	-1	1
A20303	1	0.883706665	1	1
A20304	0.823156143	0.525336442	1	0.885334263
A20305	0.825548148	0.503730993	-1	1
A20306	0.978156559	0.849530407	1	1
A20307	0.542282702	0.003908819	1	0.587165685
A20308	1	0.937196376	1	1
A20310	1	0.98425119	1	1
A20311	0.851374346	0.837578971	-1	1
A20312	0.848264255	0.778861549	1	1
A20313	1	0.98890649	1	1
A20314	1	0.990002386	1	1
A20315	0.869931078	0.824427963	1	1
A20316	0.610425183	0.140129473	1	1
A20317	1	0.982397259	-1	0.928438945
A20318	0.847311545	0.912604247	1	1
A20319	0.821051488	0.999869143	-1	0.81418503
A20320	0.59217922	0.057287166	1	1
A20322	0.8684607	0.732177813	-1	0.72772688
A20323	1	0.611245244	1	1
A20324	0.90935983	0.697264288	-1	0.890381296
A20325	0.661317999	0.647334942	-1	1
A20328	0.755308464	0.349120496	1	1
A20330	1	0.881082023	-1	0.927925879
A20331	1	0.923185247	1	1
A20332	0.880165821	0.729503221	1	1
A20333	1	0.944356563	-1	0.927809403
A20334	0.733353156	0.76632668	1	1
A20335	0.825733658	0.689331574	1	1
A20336	0.880621988	0.671809614	-1	1
A20337	1	0.871200907	1	0.898808982
A20338	0.610429382	0.016225555	1	1
A20339	0.733311564	0.281407781	-1	0.907115856
A20340	0.975068741	0.591856636	-1	1
A20341	1	0.999865006	-1	1
A20342	0.618290222	0.057645837	-1	1
A20343	0.714162559	0.732449506	1	0.796768738
A20344	1	0.997636557	1	0.896956667
A20345	0.858552005	0.824410335	1	1
A20347	0.569518306	0.032565793	1	0.89408222
A20348	0.825388129	0.745089204	1	0.801885284
A20349	0.747666505	0.075668065	1	1
A20350	0.791488167	0.821991835	-1	0.91815
A20351	1	0.996995596	1	0.896080822
A20352	0.857382739	0.704996667	1	1
A20353	0.608829621	0.153121519	-1	1
A20354	0.827894438	0.837016701	-1	1
A20355	1	0.933089091	-1	0.90930991
A20356	0.659249714	0.022015542	-1	1
A20357	1	0.950821616	1	1
A20358	1	0.910986985	-1	0.878789675
A20359	0.703089739	0.489451215	1	0.673888932
A20360	0.942993177	0.703590319	-1	1
A20361	1	0.939536839	1	1
A20362	0.502046578	0.044934722	-1	1
A20363	1	0.978190948	1	0.803241404
A20365	1	0.93697187	1	1
A20366	0.856307058	0.959241202	1	1
A20367	1	0.766735725	1	1
A20368	1	0.982230845	1	1
A20369	0.917941452	0.999741985	1	1
A20370	0.535109648	0.031993002	1	1
A20372	0.736889877	0.818637926	1	1
A20373	0.912830733	0.861344757	-1	1
A20374	0.834479605	0.350593226	-1	1
A20375	0.950680672	0.742472898	1	1
A20376	0.865345979	0.898568676	-1	0.965655422
A20378	0.714831421	0.999613385	1	1
A20379	0.87451883	0.881640372	-1	0.905358847
A20380	0.88108555	0.461062187	1	1
A20382	0.699100887	0.489134501	1	1
A20383	0.647497422	0.80844094	1	1
A20384	0.803961491	0.49252964	1	1
A20386	0.755982012	0.484282514	1	1
A20387	1	0.965623473	1	1
A20388	0.824063134	0.501874303	1	1
A20390	0.939612885	0.9991496	1	0.899421123
A20391	0.501728863	0.008714649	1	1
A20392	0.748202111	0.274911946	-1	1
A20393	0.867350262	0.721730735	-1	0.500193321
A20394	0.915660212	0.916855418	-1	1
A20395	0.551848302	0.006834696	1	1
A20396	0.888107349	0.282476839	-1	0.926835738
A20397	0.8684607	0.732177813	1	1
A20398	1	0.999920377	1	0.942605414
A20399	0.87548965	0.889480636	-1	1
A20400	1	0.815381084	1	0.800806395
A20401	0.979918682	0.994937778	-1	1
A20402	0.903394779	0.883507869	-1	1
A20403	1	0.980372069	1	1
A20404	0.978057744	0.637506337	-1	1
A20405	0.648371173	0.016791163	1	0.696007496
A20406	0.606647842	0.082323562	1	0.894153301
A20407	0.852554461	0.928172191	1	1
A20408	0.840483545	0.426464567	1	1
A20409	0.786176565	0.389291753	-1	1
A20410	0.602725248	0.083863371	1	0.911946637
A20411	0.611340983	0.065984801	1	1
A20412	0.796323597	0.748287983	-1	1
A20413	0.570022635	0.084171153	-1	1
A20414	0.870789685	0.993346813	-1	1
A20415	1	0.999583744	-1	1
A20416	0.875516265	0.772422919	-1	0.900103052
A20417	0.806608696	0.477066154	1	1
A20418	0.611407107	0.289597309	-1	0.815194231
A20420	0.886209728	0.773608025	1	1
A20421	0.57084736	0.006659093	1	0.908937207
A20422	1	0.99123334	-1	1
A20423	0.785529765	0.284788849	-1	1
A20424	0.871129663	0.902348236	-1	1
A20425	1	0.676086814	-1	1
A20426	0.868219894	0.947987521	1	1
A20427	1	0.965250339	1	1
A20428	1	0.996702272	1	1
A20429	1	0.58550222	1	1
A20430	0.90187392	0.893042973	1	1
A20431	0.795108603	0.846278642	-1	0.904763908
A20432	0.812397056	0.924218644	1	0.901500089
A20434	0.856669842	0.680184062	1	1
A20435	0.943990939	0.825768288	-1	1
A20436	0.771528583	0.184030831	1	1
A20438	0.878387935	0.628609684	-1	1
A20439	0.6541034	0.052584183	1	1
A20441	0.629177202	0.096865227	1	1
A20442	1	0.948314738	-1	0.927271602
A20443	1	0.883209842	1	1
A20444	1	0.977689507	-1	1
A20445	0.90908529	0.695414185	-1	1
A20446	0.723084258	0.170072361	1	1
A20447	0.935141026	0.999232758	-1	1
A20448	0.948056466	0.794530504	-1	0.927484061
A20449	0.831653492	0.588006932	1	1
A20450	0.984691778	0.967662464	-1	1
A20451	0.788536248	0.528703565	-1	1
A20452	0.927950393	0.979976242	1	1
A20453	0.727971229	0.275296207	-1	0.892484368
A20454	0.98012319	0.981929178	1	1
A20457	1	0.975511175	1	1
A20458	0.891019341	0.900222319	1	1
A20459	0.779459701	0.719174203	1	1
A20460	0.849339788	0.952147939	-1	1
A20461	0.764515966	0.34637527	1	1
A20462	0.863168579	0.805142027	1	1
A20463	0.670448425	0.058230628	1	0.89648418
A20465	1	0.980145893	1	1
A20466	0.713027864	0.15558035	1	1
A20467	0.559788784	0.235970559	-1	1
A20468	1	0.77393778	1	1
A20469	0.856799177	0.966708951	1	1
A20470	0.926959626	0.942998095	-1	0.800587786
A20471	0.815880422	0.616776634	1	0.788869264
A20472	0.534078956	0.052289934	-1	1
A20473	1	0.88322769	-1	1
A20474	0.533890067	0.040165273	-1	0.452470046
A20475	0.771857954	0.152610864	-1	1
A20476	0.88472014	0.827824884	1	1
A20477	0.670457996	0.002311922	-1	1
A20479	0.686775066	0.119741837	1	1
A20480	0.952153901	0.917485371	-1	1
A20481	0.74136632	0.059156302	-1	0.902291358
A20482	0.752640014	0.215650541	1	1
A20483	1	0.840477137	-1	1
A20484	1	0.843845712	1	1
A20485	0.686395023	0.00483273	-1	1
A20486	0.73062281	0.085941894	1	1
A20487	0.859378727	0.603430102	-1	1
A20488	1	0.981558034	-1	1
A20489	1	0.808783086	-1	1
A20490	1	0.916728424	1	1
A20491	0.656688396	0.131162073	1	1
A20492	0.892478971	0.998596623	-1	1
A20494	0.730827222	0.359086279	1	1
A20495	0.860557106	0.755364551	-1	1
A20497	1	0.61340682	1	0.792438983
A20499	0.899242418	0.836399854	1	1
A20500	0.925206736	0.869730504	1	1
A21001	1	0.838721326	-1	1
A21003	0.750081561	0.407515154	1	1
A21005	0.905483102	0.604607046	1	0.810416812
A21006	0.691791354	0.011292201	-1	0.899277472
A21007	0.976689376	0.548867601	-1	1
A21008	0.771369774	0.648416975	-1	1
A21009	0.973683652	0.903243629	-1	1
A21010	0.62788732	0.000752556	-1	1
A21012	1	0.995803233	-1	1
A21013	0.658531755	0.348517325	1	0.600681421
A21014	1	0.916790048	-1	1
A21015	0.891973708	0.900694306	-1	1
A21016	0.781920092	0.472767834	1	0.801246282
A21017	0.813545044	0.67209411	-1	1
A21019	0.810854113	0.749094779	1	1
A21020	1	0.985302607	-1	0.911193613
A21022	0.872708227	0.996700455	1	1
A21023	1	0.978262563	-1	1
A21024	1	0.954752797	1	1
A21025	1	0.994312758	1	1
A21026	1	0.92777911	1	1
A21027	1	0.91177845	-1	1
A21028	0.913643769	0.649606251	1	1
A21031	1	0.861209981	1	1
A21032	0.771913459	0.113834337	1	1
A21033	1	0.996180827	-1	1
A21034	0.747727285	0.425729828	-1	0.894792548
A21035	0.543089009	0.002904714	1	0.484792093
A21036	0.804799516	0.814508264	-1	1
A21037	0.786340545	0.827705801	-1	1
A21038	0.72021242	2.91e-06	1	1
A21039	1	0.997839371	1	1
A21040	0.973436928	0.914965335	-1	1
A21041	0.753658043	0.397791029	1	1
A21042	0.908251907	0.822915148	1	1
A21044	0.959246223	0.965990423	-1	1
A21045	0.821549632	0.784821129	-1	1
A21046	0.846979785	0.725204065	-1	1
A21047	0.889536428	0.813284859	1	1
A21048	0.755037882	0.235636544	-1	0.802623957
A21049	0.631776081	0.250688583	1	0.799326135
A21050	0.841903315	0.987150523	-1	1
A21051	0.714014498	0.33428042	-1	1
A21052	0.793900109	0.874835384	-1	1
A21054	0.978385325	0.90114872	1	1
A21055	0.688050867	0.185630188	-1	1
A21056	0.763978576	0.715191661	1	1
A21057	1	0.983376763	-1	0.906411108
A21058	0.936562932	0.738065449	1	0.79761091
A21059	0.834054732	0.213424741	-1	1
A21060	0.599347714	0.019614659	-1	0.88604241
A21061	0.802701718	0.982099427	-1	1
A21063	0.910267111	0.91974909	1	1
A21064	0.946203295	0.552876263	-1	1
A21065	0.855891591	0.560659602	-1	0.928485078
A21066	0.977866047	0.872104438	-1	1
A21067	1	0.860280688	-1	1
A21069	1	0.95375334	-1	0.83325756
A21070	0.906639062	0.690032942	-1	1
A21071	1	0.87573001	1	1
A21072	1	0.91257727	-1	0.902661503
A21073	0.710286996	0.633789997	1	0.907979514
A21074	0.594158434	0.11836482	-1	0.892215984
A21075	1	0.949771391	-1	0.895542078
A21076	0.78805407	0.37249161	1	0.888583876
A21077	0.786729104	0.500331664	1	1
A21079	1	0.93606516	1	1
A21080	0.732310722	0.255704155	1	1
A21081	0.583787439	0.02690407	-1	1
A21084	0.879018154	0.639890181	1	1
A21085	0.913685375	0.902859105	-1	1
A21086	0.852642172	0.65305485	-1	0.927556351
A21087	0.740262787	0.360689121	-1	0.827970689
A21088	0.635129381	0.117008732	-1	0.831691881
A21089	0.981887712	0.980607769	1	1
A21090	0.621258332	0.011084998	1	1
A21091	0.707773612	0.357178778	1	0.894576549
A21092	1	0.947591769	1	1
A21093	0.891418739	0.989052327	1	1
A21094	0.877419152	0.989240822	1	1
A21095	0.73610051	0.700416934	-1	1
A21097	0.726307348	0.195764021	1	0.908361592
A21098	0.671905057	0.778073765	-1	1
A21099	0.764343906	0.542643425	1	1
A21100	0.630709528	0.021080015	-1	1
A21101	0.878343646	0.923560381	1	0.887499891
A21102	0.56094302	0.478241041	-1	1
A21103	1	0.910986985	-1	1
A21104	1	0.753431913	1	1
A21105	1	0.883645866	1	1
A21106	0.646554939	0.029459428	1	1
A21107	1	0.95037756	1	1
A21108	1	0.967304397	-1	1
A21111	0.892648219	0.999829531	1	1
A21112	0.825981482	0.848709343	1	1
A21113	0.793007241	0.890779154	-1	1
A21115	0.716467113	0.588230593	-1	1
A21116	0.920298922	0.99987839	-1	1
A21117	0.916248327	0.818858287	-1	1
A21118	0.776927245	0.646033997	-1	1
A21119	0.852905467	0.605526253	1	0.75413955
A21121	0.517200914	0.008132087	1	0.89789935
A21122	0.591085433	0.171026321	-1	1
A21123	0.869163898	0.247597773	1	1
A21124	0.865665203	0.941814136	-1	1
A21126	0.642284766	0.00221299	-1	1
A21127	0.799065964	0.574746532	-1	1
A21128	1	0.947964961	1	1
A21129	0.547977215	0.005110811	-1	0.927200369
A21130	0.948179343	0.999888818	-1	1
A21132	0.633603082	0.214772796	1	0.690319236
A21133	0.840982117	0.49310026	-1	1
A21134	1	0.90043273	-1	1
A21135	0.91023448	0.846400469	1	0.92828543
A21136	0.830349308	0.91405774	1	0.702401423
A21137	0.691049977	0.263742756	-1	1
A21138	0.858036002	0.881847255	-1	1
A21139	0.706586356	0.679120594	1	1
A21141	0.902269216	0.71140324	1	1
A21142	1	0.949940894	1	1
A21143	1	0.944384724	1	1
A21144	1	0.980034441	-1	1
A21145	1	0.986392	-1	0.812444685
A21146	0.832899046	0.897921295	1	0.899192557
A21147	0.872666071	0.489599903	1	1
A21148	0.686977718	0.146608718	-1	0.912925905
A21149	0.658195828	0.164238535	1	1
A21150	1	0.991738495	1	1
A21151	1	0.995698431	-1	1
A21152	0.980352773	0.977978562	1	0.894778293
A21153	0.599672411	0.107335175	-1	0.700728988
A21155	1	0.958193826	-1	1
A21156	1	0.999926337	1	1
A21157	0.641788954	0.027775955	1	0.799447818
A21159	0.891418739	0.816667614	-1	1
A21160	0.884486921	0.996884228	-1	1
A21161	0.801571092	0.213611712	-1	1
A21162	0.65525482	0.41249706	1	1
A21163	0.764334117	0.01997081	1	1
A21164	1	0.912040071	-1	1
A21165	0.71483337	0.105891745	-1	1
A21166	1	0.893684327	1	0.696196524
A21168	0.842173708	0.563176722	-1	1
A21169	0.720954514	0.444325527	-1	1
A21170	0.809642233	0.576779508	1	1
A21171	0.897990477	0.951534886	1	1
A21172	1	0.854490948	1	1
A21173	0.773535228	0.260234714	-1	0.928580847
A21174	0.762141974	0.452121484	-1	1
A21175	0.677164271	0.454813063	1	1
A21176	0.981377622	0.861131791	1	1
A21177	0.772172717	0.399721859	1	1
A21178	1	0.703487254	-1	1
A21179	0.973740364	0.946436981	1	0.897171985
A21180	0.911370274	0.87618413	1	0.891699451
A21181	0.886880894	0.911744024	1	0.890796954
A21182	0.786893155	0.861031258	1	1
A21183	0.672295925	0.849418709	-1	1
A21184	0.694402079	0.830572771	-1	1
A21185	1	0.968539609	-1	1
A21186	1	0.962219926	1	1
A21188	1	0.992185429	1	0.901725775
A21189	1	0.917894606	1	1
A21190	1	0.969577277	-1	1
A21191	0.912377954	0.427456808	-1	1
A21192	0.562882729	0.017557029	-1	1
A21194	0.796642637	0.624846333	-1	1
A21195	0.73946124	0.389826016	1	0.677339032
A21196	0.877970553	0.651841504	-1	1
A21197	0.526377102	0.013024504	-1	0.590637878
A21198	0.812940603	0.877773478	-1	1
A21199	0.743236934	0.455800247	-1	1
A21201	0.598494979	0.041075956	-1	1
A21202	1	0.943746712	1	0.890631246
A21203	0.844940028	0.890292747	-1	1
A21204	1	0.746083691	-1	1
A21205	0.530453801	0.096718031	1	1
A21206	0.97941946	0.934817987	1	1
A21207	1	0.961273708	-1	1
A21208	0.872394968	0.340370224	1	1
A21210	0.814020137	0.025511842	-1	1
A21211	0.639057411	0.056221023	1	1
A21213	0.786264798	0.473697465	1	0.792145282
A21214	0.815662858	0.980859104	-1	1
A21215	0.985005139	0.999336391	1	1
A21216	0.924828329	0.929028912	-1	1
A21217	0.813354539	0.000389341	-1	0.902885984
A21218	0.648247528	0.067865299	1	1
A21219	0.851249942	0.997862221	-1	1
A21220	0.525624168	0.019294308	1	0.540408407
A21221	0.906658681	0.860502341	1	0.902515099
A21222	0.873522107	0.995873243	1	1
A21223	0.8128658	0.340045027	-1	1
A21224	0.759889443	0.249409156	-1	1
A21227	0.627602473	0.378713647	-1	1
A21228	0.794887739	0.455524872	1	1
A21229	0.648770307	0.004809913	-1	1
A21231	0.847161522	0.938958539	-1	1
A21232	0.844936773	0.035487674	1	0.904327071
A21233	0.9242434	0.942474622	1	1
A21234	0.607012535	0.072684343	-1	1
A21235	1	0.392303598	1	1
A21236	0.723574201	0.198099391	-1	1
A21237	0.87651714	0.670580835	-1	1
A21238	0.795347251	0.761869021	1	0.597085431
A21239	0.528305269	0.002965152	-1	0.796954343
A21240	0.671470215	0.216175901	-1	1
A21241	0.883075812	0.883882649	1	1
A21242	0.909843365	0.997037216	-1	1
A21243	1	0.927623157	1	1
A21244	0.623937998	0.03962	-1	0.904038851
A21245	0.894269541	0.660603903	1	1
A21246	0.688136906	0.135140223	-1	1
A21247	0.712423493	0.189605241	1	1
A21249	0.910277784	0.909708368	1	1
A21250	0.757884555	0.335669705	-1	1
A21251	1	0.699759385	-1	1
A21252	0.787674495	0.269113995	1	1
A21253	0.567616102	0.17718344	-1	1
A21254	0.903076439	0.671475732	1	1
A21255	0.905191632	0.844404176	1	1
A21256	0.738691291	0.219269538	1	1
A21257	0.87027048	0.759432739	-1	1
A21258	1	0.979625789	1	1
A21259	0.815573315	0.425195925	-1	0.708275014
A21260	0.882512457	0.796333869	1	1
A21261	0.84566627	0.672695618	1	0.79877952
A21262	0.644179017	0.122024741	-1	1
A21263	0.66589818	0.617604799	-1	1
A21264	0.844264445	0.826701384	1	1
A21266	0.634738608	0.149682087	-1	1
A21267	1	0.998586883	-1	1
A21268	0.950680672	0.742472898	-1	1
A21269	0.863691042	0.558642141	-1	1
A21270	1	0.592976447	1	1
A21271	0.764560084	0.274564238	-1	0.926800673
A21273	0.600691389	0.469095021	1	1
A21274	0.722381707	0.179262704	1	0.900566285
A21275	1	0.576940454	1	1
A21276	0.846164614	0.297659077	1	1
A21277	1	0.873697807	1	1
A21278	1	0.891570805	-1	1
A21279	0.886887076	0.875964744	-1	1
A21280	0.808174412	0.341861223	1	0.90354298
A21281	1	0.84221189	1	1
A21282	0.712541488	0.414397835	1	1
A21283	0.932633189	0.985587571	1	0.882656048
A21285	0.837193689	0.616194391	-1	0.826159408
A21286	1	0.982600651	1	1
A21289	0.673542951	0.086549756	-1	1
A21291	0.974939738	0.703621072	-1	1
A21292	1	0.908401095	1	1
A21293	0.76594455	0.30146275	-1	1
A21294	0.676639748	0.18570149	-1	1
A21295	0.701217243	0.176810879	-1	0.791249377
A21296	0.864160598	0.803946929	1	1
A21297	0.87241996	0.780526912	-1	1
A21298	0.751448517	0.189014234	1	1
A21299	1	0.95418433	1	1
A21300	1	0.874090265	1	1
A21301	0.872338274	0.683786438	-1	1
A21302	0.85054268	0.959489955	-1	0.899417408
A21303	0.875786853	0.759862795	1	0.889274624
A21304	1	0.99962546	-1	1
A21305	1	0.996770458	-1	0.927805924
A21306	1	0.949946077	1	1
A21307	0.860639032	0.774657403	-1	1
A21308	1	0.980195214	-1	0.928845847
A21309	0.864767762	0.86513959	1	0.901469016
A21310	0.69758899	0.360825141	-1	0.912890332
A21311	0.821586892	0.457803925	1	1
A21312	0.910258162	0.76904028	1	1
A21314	0.757713217	0.296622579	1	1
A21315	0.524694245	0.027680322	1	1
A21316	0.869066379	0.873808182	-1	1
A21317	1	0.742248309	1	1
A21318	0.578222849	0.285577543	-1	0.914308882
A21319	0.923909126	0.767241725	-1	1
A21320	0.788643068	0.976887089	-1	0.927028967
A21321	0.921154594	0.760934847	-1	1
A21322	1	0.992931952	1	1
A21323	0.88055377	0.953947824	-1	1
A21325	0.832802486	0.941260199	-1	1
A21327	0.735891027	0.317041342	-1	1
A21328	1	0.946426062	-1	1
A21331	0.683719891	0.499398262	-1	1
A21332	0.849932696	0.489576247	-1	1
A21333	0.935798404	0.562779424	-1	1
A21334	0.835165564	0.604856701	-1	1
A21336	0.708096212	0.716535037	1	1
A21337	0.814063421	0.974168718	-1	1
A21338	0.879115256	0.943016924	-1	0.908509521
A21339	0.9586591	0.928334534	-1	1
A21340	0.688800535	0.82936139	1	1
A21341	1	0.912984624	1	1
A21344	1	0.926656302	1	0.90299301
A21345	0.959875024	0.954591062	-1	1
A21346	0.845618059	0.794793609	-1	1
A21347	0.858395862	0.651188382	1	1
A21348	1	0.993099944	1	1
A21349	0.976694778	0.812755771	1	1
A21350	0.695992353	0.3721609	1	0.894103363
A21351	0.735669901	0.425776982	-1	1
A21352	1	0.699759385	1	1
A21353	0.637391029	0.041139261	-1	0.827433379
A21355	0.812632176	0.192002071	-1	1
A21356	0.918102363	0.966618922	-1	1
A21357	0.7831813	0.734606713	1	1
A21358	0.938318503	0.992801832	1	1
A21359	1	0.843845712	1	0.814917686
A21362	0.734452226	0.219788522	1	0.904686748
A21363	0.955637696	0.869848361	-1	0.895418484
A21364	1	0.914551457	1	1
A21365	0.980747026	0.985638855	1	1
A21366	1	0.976562387	1	0.904207917
A21367	0.860071788	0.674643796	-1	1
A21369	0.669508056	0.119606193	1	1
A21370	1	0.998145384	1	1
A21371	0.629341042	0.243837747	1	1
A21372	0.571689033	0.017352578	-1	1
A21373	0.852155729	0.490417787	1	1
A21374	0.908199125	0.961625548	-1	0.897206522
A21375	0.885543777	0.932987141	1	1
A21376	0.54231814	7.29e-06	-1	1
A21377	0.755557607	0.867036991	-1	1
A21378	0.74015783	0.373950465	1	1
A21379	0.668465178	0.271452999	-1	1
A21380	0.538562362	0.005914546	1	1
A21381	0.799216545	0.733648328	1	0.608791478
A21383	0.524123974	0.154915786	-1	0.91056744
A21384	0.62366694	0.057912063	1	0.910645603
A21385	0.637680333	0.131024571	1	0.899991672
A21386	0.843755944	0.395194622	1	1
A21387	0.925512837	0.970468342	1	1
A21388	0.87169139	0.827328144	1	0.896686077
A21390	0.674921605	0.406518846	-1	1
A21391	0.747369385	0.025789452	1	1
A21392	0.862581693	0.859522876	-1	0.909038881
A21393	0.869481674	0.965809011	-1	1
A21394	0.930686885	0.869932271	1	1
A21395	0.831434873	0.217038305	1	1
